web-scraper-order,web-scraper-start-url,vinregex,makemodel
"1541787332-17","https://www.cars.com/vehicledetail/detail/754190883/overview/","null","null"
"1541790849-1499","https://www.cars.com/vehicledetail/detail/754189249/overview/","KMHC75LC8KU120728","New 2019 Hyundai Ioniq Hybrid SEL"
"1541789515-1021","https://www.cars.com/vehicledetail/detail/754189869/overview/","3GCUKSECXJG604792","New 2018 Chevrolet Silverado 1500 LTZ"
"1541788598-603","https://www.cars.com/vehicledetail/detail/754190294/overview/","3MZBN1V34JM261520","New 2018 Mazda Mazda3 Touring"
"1541790826-1490","https://www.cars.com/vehicledetail/detail/754189260/overview/","1FT7W2BT6HEF06866","Used 2017 Ford F-250 King Ranch"
"1541787532-112","https://www.cars.com/vehicledetail/detail/754190788/overview/","null","New 2017 GMC Yukon 4WD"
"1541788550-581","https://www.cars.com/vehicledetail/detail/754190316/overview/","KL4CJBSB1GB547470","Used 2016 Buick Encore Convenience"
"1541791605-1734","https://www.cars.com/vehicledetail/detail/754188884/overview/","JF2SKAPCXKH423053","New 2019 Subaru Forester 2.5i Touring"
"1541791904-1822","https://www.cars.com/vehicledetail/detail/754188739/overview/","ZACCJABB4JPJ36784","New 2018 Jeep Renegade Latitude"
"1541789756-1122","https://www.cars.com/vehicledetail/detail/754189756/overview/","JA4AP4AU0KU003138","New 2019 Mitsubishi Outlander Sport SE"
"1541788457-537","https://www.cars.com/vehicledetail/detail/754190360/overview/","1FTEW1EG5JFE68594","New 2018 Ford F-150 XLT"
"1541788957-768","https://www.cars.com/vehicledetail/detail/754190129/overview/","WBXYJ3C34JEP76176","New 2018 BMW X2 sDrive28i"
"1541789429-986","https://www.cars.com/vehicledetail/detail/754189910/overview/","1HGCV1F34KA001155","New 2019 Honda Accord Sport"
"1541789396-971","https://www.cars.com/vehicledetail/detail/754189925/overview/","null","New 2019 BMW X5 xDrive40i"
"1541790423-1354","https://www.cars.com/vehicledetail/detail/754189445/overview/","3VWD17AJ6GM419912","Certified 2016 Volkswagen Jetta 1.8T Sport"
"1541789199-881","https://www.cars.com/vehicledetail/detail/754190015/overview/","1HGCR3F05GA015465","Used 2016 Honda Accord EX-L"
"1541789212-887","https://www.cars.com/vehicledetail/detail/754190009/overview/","W04GP6SX9K1007866","New 2019 Buick Regal Sportback Essence"
"1541791658-1746","https://www.cars.com/vehicledetail/detail/754188858/overview/","2T1BU4EE1CC799158","Used 2012 Toyota Corolla S"
"1541789695-1096","https://www.cars.com/vehicledetail/detail/754189785/overview/","3N1AB7AP6KY248283","New 2019 Nissan Sentra SV"
"1541789881-1174","https://www.cars.com/vehicledetail/detail/754189699/overview/","KNDPM3AC9K7570473","New 2019 Kia Sportage LX"
"1541790905-1516","https://www.cars.com/vehicledetail/detail/754189222/overview/","SALVD2BGXHH231168","Used 2017 Land Rover Range Rover Evoque HSE Dynamic"
"1541790128-1261","https://www.cars.com/vehicledetail/detail/754189590/overview/","WVWBP7AN5EE506229","Used 2014 Volkswagen CC 2.0T Sport"
"1541791852-1801","https://www.cars.com/vehicledetail/detail/754188763/overview/","5NPE34AF6KH752086","New 2019 Hyundai Sonata SEL"
"1541790841-1495","https://www.cars.com/vehicledetail/detail/754189253/overview/","1C4RDJDG3KC582766","New 2019 Dodge Durango GT"
"1541788677-640","https://www.cars.com/vehicledetail/detail/754190257/overview/","WBA8E9C55GK646307","Certified 2016 BMW 328 i"
"1541787802-231","https://www.cars.com/vehicledetail/detail/754190669/overview/","5TFAY5F1XKX796468","New 2019 Toyota Tundra 1794"
"1541789960-1207","https://www.cars.com/vehicledetail/detail/754189660/overview/","JH4CU2F42CC003961","Used 2012 Acura TSX 2.4"
"1541788303-464","https://www.cars.com/vehicledetail/detail/754190433/overview/","JF2SKAEC3KH430218","New 2019 Subaru Forester 2.5i Touring"
"1541787805-232","https://www.cars.com/vehicledetail/detail/754190668/overview/","null","New 2018 Chevrolet Silverado 1500 4WD Standard Box Double Cab"
"1541787386-43","https://www.cars.com/vehicledetail/detail/754190857/overview/","SALWR2EF6EA313475","Used 2014 Land Rover Range Rover Sport Supercharged"
"1541791024-1558","https://www.cars.com/vehicledetail/detail/754189166/overview/","3C6TR5CJ9JG388399","New 2018 RAM 2500 Power Wagon"
"1541787498-96","https://www.cars.com/vehicledetail/detail/754190804/overview/","null","New 2019 Chevrolet Equinox LT"
"1541791343-1661","https://www.cars.com/vehicledetail/detail/754189012/overview/","3GTU2NEC8HG420852","Used 2017 GMC Sierra 1500 SLT"
"1541790236-1280","https://www.cars.com/vehicledetail/detail/754189537/overview/","3TMCZ5AN8KM201722","New 2019 Toyota Tacoma TRD Off Road"
"1541791761-1779","https://www.cars.com/vehicledetail/detail/754188807/overview/","2T3WFREV6JW510044","New 2018 Toyota RAV4 XLE"
"1541791176-1612","https://www.cars.com/vehicledetail/detail/754189093/overview/","58ABZ1B10KU008593","New 2019 Lexus ES 350 Base"
"1541788391-505","https://www.cars.com/vehicledetail/detail/754190392/overview/","5TDJZRFH7KS922227","New 2019 Toyota Highlander SE"
"1541788245-437","https://www.cars.com/vehicledetail/detail/754190460/overview/","4S4WMAFD2K3429863","New 2019 Subaru Ascent Premium 7-Passenger"
"1541787401-50","https://www.cars.com/vehicledetail/detail/754190850/overview/","1G1PC5SH8B7244536","Used 2011 Chevrolet Cruze LS"
"1541789041-808","https://www.cars.com/vehicledetail/detail/754190088/overview/","WBA3V7C57F5A24516","Certified 2015 BMW 428 i"
"1541788052-350","https://www.cars.com/vehicledetail/detail/754190550/overview/","1GCGTDEN8K1170444","New 2019 Chevrolet Colorado Z71"
"1541790888-1512","https://www.cars.com/vehicledetail/detail/754189230/overview/","JTMBFREV2JJ259116","New 2018 Toyota RAV4 SE"
"1541790481-1374","https://www.cars.com/vehicledetail/detail/754189418/overview/","KM8SM4HF5KU304672","New 2019 Hyundai Santa Fe SE"
"1541790771-1470","https://www.cars.com/vehicledetail/detail/754189285/overview/","2C4RDGCG1HR624369","Used 2017 Dodge Grand Caravan SXT"
"1541789450-994","https://www.cars.com/vehicledetail/detail/754189900/overview/","1GKS2JKC0KR214988","New 2019 GMC Yukon XL SLT Standard Edition"
"1541791472-1699","https://www.cars.com/vehicledetail/detail/754188950/overview/","WDD2J5KB3KA013443","New 2019 Mercedes-Benz CLS 450 Base"
"1541790795-1478","https://www.cars.com/vehicledetail/detail/754189273/overview/","1GCUYGEL1KZ161462","New 2019 Chevrolet Silverado 1500 LTZ"
"1541788201-416","https://www.cars.com/vehicledetail/detail/754190481/overview/","WBA3C1C59FK124814","Certified 2015 BMW 328 i"
"1541789640-1075","https://www.cars.com/vehicledetail/detail/754189810/overview/","5N1DL0MN9HC559454","Certified 2017 INFINITI QX60 Base"
"1541791648-1743","https://www.cars.com/vehicledetail/detail/754188863/overview/","5YFBURHE1KP898876","New 2019 Toyota Corolla SE"
"1541788490-553","https://www.cars.com/vehicledetail/detail/754190344/overview/","1FT7W2B61KED11954","New 2019 Ford F-250 XLT"
"1541790759-1467","https://www.cars.com/vehicledetail/detail/754189290/overview/","JM3KFBBM1J1470740","New 2018 Mazda CX-5 Sport"
"1541791800-1791","https://www.cars.com/vehicledetail/detail/754188788/overview/","JTDKDTB31F1110628","Used 2015 Toyota Prius c Four"
"1541788065-356","https://www.cars.com/vehicledetail/detail/754190544/overview/","null","New 2018 Chevrolet Silverado 2500 4WD Standard Box Crew Cab"
"1541788393-506","https://www.cars.com/vehicledetail/detail/754190391/overview/","null","Used 2007 Toyota Camry XLE"
"1541791844-1797","https://www.cars.com/vehicledetail/detail/754188767/overview/","ZACCJABB6JPJ33742","New 2018 Jeep Renegade Latitude"
"1541791460-1694","https://www.cars.com/vehicledetail/detail/754188956/overview/","WDC0G4KB4KV146158","New 2019 Mercedes-Benz GLC 300 Base 4MATIC"
"1541789644-1077","https://www.cars.com/vehicledetail/detail/754189808/overview/","5NPE24AF2HH516739","Used 2017 Hyundai Sonata Base"
"1541791878-1811","https://www.cars.com/vehicledetail/detail/754188752/overview/","null","null"
"1541791882-1813","https://www.cars.com/vehicledetail/detail/754188750/overview/","1C4PJLCB2EW312092","Used 2014 Jeep Cherokee Latitude"
"1541788323-472","https://www.cars.com/vehicledetail/detail/754190425/overview/","5YFBURHE4KP904461","New 2019 Toyota Corolla SE"
"1541789760-1124","https://www.cars.com/vehicledetail/detail/754189754/overview/","WBA8D9C50JA608144","New 2018 BMW 330 i xDrive"
"1541790487-1375","https://www.cars.com/vehicledetail/detail/754189415/overview/","1HGCV1F56JA139084","New 2018 Honda Accord EX-L"
"1541788655-630","https://www.cars.com/vehicledetail/detail/754190267/overview/","1C4RDJDG4HC897102","Used 2017 Dodge Durango GT"
"1541788619-613","https://www.cars.com/vehicledetail/detail/754190284/overview/","4T1BZ1FB4KU004055","New 2019 Toyota Avalon Touring"
"1541789989-1216","https://www.cars.com/vehicledetail/detail/754189646/overview/","1GCHK23637F526526","Used 2007 Chevrolet Silverado 2500 LTZ H/D Crew Cab"
"1541791474-1700","https://www.cars.com/vehicledetail/detail/754188949/overview/","WD3PE8CDXJP617034","New 2018 Mercedes-Benz Sprinter 2500 High Roof"
"1541788140-388","https://www.cars.com/vehicledetail/detail/754190509/overview/","3GCPCREC9FG130697","Used 2015 Chevrolet Silverado 1500 1LT"
"1541788556-584","https://www.cars.com/vehicledetail/detail/754190313/overview/","19XFB2F92DE253016","Used 2013 Honda Civic EX-L"
"1541788329-475","https://www.cars.com/vehicledetail/detail/754190422/overview/","SALWR2RV8KA419181","New 2019 Land Rover Range Rover Sport 3.0L Supercharged SE"
"1541789165-865","https://www.cars.com/vehicledetail/detail/754190031/overview/","4S4WMAMD3K3433181","New 2019 Subaru Ascent Limited 7-Passenger"
"1541788121-379","https://www.cars.com/vehicledetail/detail/754190518/overview/","null","New 2016 Chevrolet Express 3500 3500 Commercial Cutaway Van 139"
"1541789565-1043","https://www.cars.com/vehicledetail/detail/754189845/overview/","1FMCU94158KE37884","Used 2008 Ford Escape Limited"
"1541790070-1246","https://www.cars.com/vehicledetail/detail/754189608/overview/","JTMJFREV7JD257713","New 2018 Toyota RAV4 SE"
"1541791055-1571","https://www.cars.com/vehicledetail/detail/754189151/overview/","JM3KFBCM4J0471126","New 2018 Mazda CX-5 Touring"
"1541789085-829","https://www.cars.com/vehicledetail/detail/754190067/overview/","WBXHU7C36J5L07654","Used 2018 BMW X1 sDrive28i"
"1541788596-602","https://www.cars.com/vehicledetail/detail/754190295/overview/","JA32U8FW9GU004668","Used 2016 Mitsubishi Lancer SE"
"1541788699-650","https://www.cars.com/vehicledetail/detail/754190247/overview/","3GNAXXEV9KL173459","New 2019 Chevrolet Equinox L"
"1541791921-1829","https://www.cars.com/vehicledetail/detail/754188731/overview/","5NPD84LF8KH419477","New 2019 Hyundai Elantra SEL"
"1541787528-110","https://www.cars.com/vehicledetail/detail/754190790/overview/","2GNAXKEV8K6175338","New 2019 Chevrolet Equinox LT"
"1541789841-1156","https://www.cars.com/vehicledetail/detail/754189718/overview/","KMHD74LF8KU779367","New 2019 Hyundai Elantra SE"
"1541791355-1666","https://www.cars.com/vehicledetail/detail/754189006/overview/","2FMPK4K91KBB22519","New 2019 Ford Edge Titanium"
"1541791784-1787","https://www.cars.com/vehicledetail/detail/754188796/overview/","5NPD84LFXHH019350","Used 2017 Hyundai Elantra SE"
"1541788177-405","https://www.cars.com/vehicledetail/detail/754190492/overview/","1HGCR3F85EA031541","Used 2014 Honda Accord EX-L"
"1541791174-1611","https://www.cars.com/vehicledetail/detail/754189094/overview/","1FAHP3H22CL397533","Used 2012 Ford Focus SEL"
"1541792130-1900","https://www.cars.com/vehicledetail/detail/754188628/overview/","1GYS4DKJ6KR198621","New 2019 Cadillac Escalade Platinum"
"1541789276-917","https://www.cars.com/vehicledetail/detail/754189979/overview/","4S3BNAB6XK3014524","New 2019 Subaru Legacy 2.5i"
"1541791727-1768","https://www.cars.com/vehicledetail/detail/754188824/overview/","4T1B11HK0KU177687","New 2019 Toyota Camry SE"
"1541788436-527","https://www.cars.com/vehicledetail/detail/754190370/overview/","null","New 2018 Ford F-150 XLT"
"1541790852-1500","https://www.cars.com/vehicledetail/detail/754189248/overview/","3GCUKTEC2EG528898","Used 2014 Chevrolet Silverado 1500 High Country"
"1541788003-326","https://www.cars.com/vehicledetail/detail/754190574/overview/","null","New 2018 Chevrolet Silverado 3500 LWB, 4WD, Crew Cab"
"1541787825-241","https://www.cars.com/vehicledetail/detail/754190659/overview/","null","New 2018 Chevrolet Silverado 1500 4WD Standard Box Double Cab"
"1541791349-1663","https://www.cars.com/vehicledetail/detail/754189009/overview/","1FTFW1EG0JKG07297","New 2018 Ford F-150 Lariat"
"1541791426-1686","https://www.cars.com/vehicledetail/detail/754188973/overview/","2C4RC1BG7JR152203","Certified 2018 Chrysler Pacifica Touring L"
"1541788232-431","https://www.cars.com/vehicledetail/detail/754190466/overview/","2G1105S32H9155412","Used 2017 Chevrolet Impala 1LT"
"1541788815-701","https://www.cars.com/vehicledetail/detail/754190196/overview/","KL4CJHSB3GB555010","Used 2016 Buick Encore Premium"
"1541787350-26","https://www.cars.com/vehicledetail/detail/754190874/overview/","WA1BNBFY9J2079817","Certified 2018 Audi Q5 Premium Plus"
"1541789730-1113","https://www.cars.com/vehicledetail/detail/754189768/overview/","55SWF8DB1KU292425","New 2019 Mercedes-Benz C 300"
"1541787734-202","https://www.cars.com/vehicledetail/detail/754190698/overview/","JTNKHMBX4K1026113","New 2019 Toyota C-HR XLE"
"1541790254-1289","https://www.cars.com/vehicledetail/detail/754189528/overview/","4T1B11HK0KU177219","New 2019 Toyota Camry LE"
"1541787858-257","https://www.cars.com/vehicledetail/detail/754190643/overview/","1GNERGKW4KJ185406","New 2019 Chevrolet Traverse LT Cloth"
"1541790266-1295","https://www.cars.com/vehicledetail/detail/754189522/overview/","5TFRX5GN0KX135619","New 2019 Toyota Tacoma SR"
"1541788128-382","https://www.cars.com/vehicledetail/detail/754190515/overview/","5UXTR9C57KLD97952","New 2019 BMW X3 xDrive30i"
"1541789560-1041","https://www.cars.com/vehicledetail/detail/754189847/overview/","5GAKVCKD3GJ237406","Certified 2016 Buick Enclave Premium"
"1541791925-1830","https://www.cars.com/vehicledetail/detail/754188729/overview/","3KPC24A31KE057941","New 2019 Hyundai Accent SE"
"1541790546-1395","https://www.cars.com/vehicledetail/detail/754189386/overview/","1GYFZCR45KF115484","New 2019 Cadillac XT4 FWD Premium Luxury"
"1541787456-76","https://www.cars.com/vehicledetail/detail/754190824/overview/","1C4PJMLX6KD355651","New 2019 Jeep Cherokee Latitude Plus"
"1541787512-103","https://www.cars.com/vehicledetail/detail/754190797/overview/","1GCRYDED8KZ174867","New 2019 Chevrolet Silverado 1500 LT"
"1541787416-57","https://www.cars.com/vehicledetail/detail/754190843/overview/","1HGCV1F33KA001079","New 2019 Honda Accord Sport"
"1541788586-597","https://www.cars.com/vehicledetail/detail/754190300/overview/","5TFDW5F14GX507577","Used 2016 Toyota Tundra SR5"
"1541787665-169","https://www.cars.com/vehicledetail/detail/754190731/overview/","2HKYF18435H524140","Used 2005 Honda Pilot EX-L"
"1541790095-1253","https://www.cars.com/vehicledetail/detail/754189598/overview/","5XXGM4A70FG503332","Certified 2015 Kia Optima LX"
"1541788517-566","https://www.cars.com/vehicledetail/detail/754190331/overview/","1G1JD6SB2K4112457","New 2019 Chevrolet Sonic LT"
"1541792138-1903","https://www.cars.com/vehicledetail/detail/754188624/overview/","1GKS2CKJ8KR169910","New 2019 GMC Yukon Denali"
"1541791569-1721","https://www.cars.com/vehicledetail/detail/754188902/overview/","4S4BSAFC2K3257877","New 2019 Subaru Outback 2.5i"
"1541788434-526","https://www.cars.com/vehicledetail/detail/754190371/overview/","2FMHK6DT3EBD30270","Used 2014 Ford Flex Limited w/EcoBoost"
"1541791640-1739","https://www.cars.com/vehicledetail/detail/754188867/overview/","JTHBF1D2XE5040958","Used 2014 Lexus IS 250 250"
"1541787836-246","https://www.cars.com/vehicledetail/detail/754190654/overview/","null","New 2018 Chevrolet Silverado 1500 4WD Standard Box Double Cab"
"1541791241-1638","https://www.cars.com/vehicledetail/detail/754189062/overview/","5NPD74LF0HH139001","Used 2017 Hyundai Elantra SE"
"1541791196-1620","https://www.cars.com/vehicledetail/detail/754189083/overview/","JTMCY7AJ1K4076764","New 2019 Toyota Land Cruiser Base"
"1541789966-1209","https://www.cars.com/vehicledetail/detail/754189657/overview/","WD4PG2EE5K3505503","New 2019 Mercedes-Benz Metris Base"
"1541791331-1656","https://www.cars.com/vehicledetail/detail/754189018/overview/","1FTEW1EG2JKG07300","New 2018 Ford F-150 XLT"
"1541788375-497","https://www.cars.com/vehicledetail/detail/754190400/overview/","JF1ZCAC15K9600283","New 2019 Subaru BRZ Limited"
"1541789063-818","https://www.cars.com/vehicledetail/detail/754190078/overview/","2GNALCEK1H6309879","Used 2017 Chevrolet Equinox 1LT"
"1541789822-1148","https://www.cars.com/vehicledetail/detail/754189727/overview/","1GNKRGKD5FJ130194","Used 2015 Chevrolet Traverse 1LT"
"1541788566-589","https://www.cars.com/vehicledetail/detail/754190308/overview/","2GNAXLEX7K6172714","New 2019 Chevrolet Equinox LT"
"1541788980-779","https://www.cars.com/vehicledetail/detail/754190118/overview/","null","New 2017 Chevrolet Silverado 1500 4WD Standard Box Double Cab"
"1541788103-371","https://www.cars.com/vehicledetail/detail/754190526/overview/","null","New 2018 Volkswagen Golf TSI SE"
"1541787573-132","https://www.cars.com/vehicledetail/detail/754190768/overview/","JTDZN3EU9GJ049515","Certified 2016 Toyota Prius v Three"
"1541788028-338","https://www.cars.com/vehicledetail/detail/754190562/overview/","null","New 2018 Chevrolet Silverado 2500 4WD Standard Box Crew Cab"
